Tool,Histone_Mark,Library,Rank,Term,P_value,Adjusted_P_value,Combined_Score,Genes
MACS2,H3K27me3,GO_Biological_Process_2023,2,Inorganic Cation Import Across Plasma Membrane (GO:0098659),7.086908144607382e-05,0.1421179453969091,20.76921579605354,"['KCNK9', 'ATP12A', 'SLC6A1', 'CLU', 'SLC8A2', 'SCN11A', 'SCN5A', 'SLC12A7', 'SLC12A8', 'KCNH2', 'ATP1B1', 'SCNN1G', 'SLC9A3', 'SCN10A', 'SLC9A4', 'SCNN1D', 'SLC9A6', 'SLC9A7', 'SCN8A', 'SCNN1B', 'SCNN1A', 'SCN4A', 'HCN4', 'SLC24A4', 'KCNE2', 'CACNA1B', 'ATP1A4', 'CACNA1A', 'ATP1A3', 'CACNA1D', 'ATP1A2', 'CACNA1C', 'SLC5A1', 'CACNA1E', 'CACNA1H', 'CACNA1G', 'TRPM1', 'CACNA1I', 'CACNA1S', 'KCNJ1', 'KCNJ2', 'TRPM4', 'KCNJ4', 'KCNJ5', 'SLC12A3', 'KCNJ6', 'KCNJ10', 'SLC12A5', 'KCNJ12', 'KCNJ9', 'ATP2B4', 'KCNJ15', 'TRPV3', 'TRPV1', 'KCNJ18', 'ATP4B', 'ATP4A', 'TRPV6', 'FXYD2', 'TRPV4', 'TRPV5', 'HCN2']"
MACS2,H3K27me3,GO_Biological_Process_2023,3,Monoatomic Cation Transmembrane Transport (GO:0098655),8.983207908074456e-05,0.1421179453969091,14.72995999071801,"['KCNG1', 'KCNG2', 'SLC46A1', 'KCNG4', 'PKD2L1', 'ATP12A', 'SLC4A4', 'CLU', 'SLC8A2', 'SLC12A7', 'KCNH1', 'KCNH2', 'KCNH3', 'SLC6A19', 'SLC6A18', 'KCNK10', 'SLC6A17', 'KCNH6', 'SCARA5', 'SLC30A3', 'SLC6A16', 'KCNK12', 'KCNK13', 'SLC30A4', 'SLC6A13', 'SLC6A12', 'KCNK16', 'SLC6A11', 'CACNA2D4', 'KCNK17', 'KCNK18', 'ATP1B1', 'SCNN1G', 'SLC9A3', 'SCN10A', 'SLC9A4', 'SCNN1D', 'SLC9A6', 'SLC9A7', 'KCNQ1', 'SCNN1B', 'KCNQ2', 'SCNN1A', 'KCNE2', 'HVCN1', 'SLC41A2', 'CACNA1A', 'SLC1A3', 'CACNA1D', 'CACNA1C', 'SLC6A20', 'LRRC55', 'LRRC52', 'CACNA1G', 'TRPM1', 'TRPM2', 'GRIN2A', 'KCNN1', 'ATP6V1H', 'ATP6V0A4', 'KCNN3', 'TRPM8', 'CACNA1S', 'SCN3B', 'TRPM5', 'ASIC2', 'TRPM3', 'TRPM4', 'ASIC1', 'KCNF1', 'SLC4A11', 'TRPV3', 'TRPV1', 'GRIN2C', 'GRIN2B', 'ATP4A', 'SLC6A7', 'TRPV6', 'FXYD2', 'TRPV4', 'TRPV5', 'NOX5', 'SCN2B', 'KCNK5', 'KCNC1', 'KCNK9', 'KCNC3', 'LRRC38', 'KCNC4', 'SLC6A1', 'SLC6A2', 'RYR3', 'SLC6A3', 'SLC6A4', 'CNGA2', 'CNGA3', 'CNGA4', 'SCN5A', 'SLC36A1', 'SLC36A2', 'TRPC6', 'TRPC3', 'ABCC8', 'ATP6AP2', 'SLC39A11', 'SLC29A4', 'KCNA10', 'SCN4A', 'SCN4B', 'ATP6V1B1', 'CNGB1', 'HCN4', 'SLC24A4', 'KCNA1', 'KCNA2', 'KCNA3', 'UCP1', 'ATP1A4', 'ATP1A3', 'KCNA5', 'ATP1A2', 'KCNA6', 'ATP2C2', 'KCNA7', 'CACNG1', 'KCNJ2', 'LRRC26', 'SLC12A3', 'MCOLN3', 'KCNB1', 'KCNB2', 'ATP2B4', 'OTOP1', 'OTOP2', 'OTOP3', 'MCOLN2', 'TPCN2', 'GRIN1', 'SLC4A8', 'KCNS1', 'KCNS2', 'KCNS3', 'KCNK2', 'HCN2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Biological_Process_2023,4,Potassium Ion Transmembrane Transport (GO:0071805),0.00013059241719905927,0.1421179453969091,17.003108296182702,"['KCNG1', 'KCNK5', 'KCNG2', 'KCNG4', 'KCNC1', 'KCNK9', 'KCNC3', 'LRRC38', 'KCNC4', 'PKD2L1', 'GHITM', 'ATP12A', 'SLC12A7', 'SLC12A8', 'KCNH1', 'KCNH2', 'KCNH3', 'KCNH6', 'KCNK10', 'ABCC8', 'KCND3', 'KCNK12', 'KCNK13', 'KCNK16', 'KCNK17', 'ATP1B1', 'KCNK18', 'SLC9A3', 'SLC9A4', 'SLC9A6', 'SLC9A7', 'KCNQ1', 'KCNQ2', 'KCNA10', 'HCN4', 'SLC24A4', 'KCNE2', 'KCNA1', 'KCNA2', 'ATP1A4', 'KCNA3', 'SLC1A3', 'ATP1A3', 'ATP1A2', 'KCNA5', 'KCNA6', 'KCNA7', 'LRRC55', 'LRRC52', 'KCNN1', 'KCNN3', 'KCNJ1', 'KCNJ2', 'KCNJ4', 'KCNF1', 'KCNJ5', 'LRRC26', 'SLC12A3', 'KCNJ6', 'KCNJ10', 'SLC12A5', 'KCNB1', 'KCNJ12', 'KCNJ9', 'KCNB2', 'KCNJ15', 'KCNJ18', 'ATP4B', 'ATP4A', 'KCNS1', 'KCNS2', 'FXYD2', 'KCNS3', 'KCNK2', 'HCN2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Biological_Process_2023,5,Prostaglandin Transport (GO:0015732),0.0001379250246476214,0.1421179453969091,1046656.2376920956,"['SLC22A6', 'NOS2', 'SLCO3A1', 'LEP', 'SLC22A2', 'SLC22A1', 'SLCO2A1', 'SLC22A8', 'SLC22A7', 'SLC22A11']"
MACS2,H3K27me3,GO_Biological_Process_2023,6,Potassium Ion Transport (GO:0006813),0.00020561598804016035,0.16551028152341735,16.42826206693629,"['KCNG1', 'KCNK5', 'KCNG2', 'KCNG4', 'KCNC1', 'KCNK9', 'KCNC3', 'LRRC38', 'KCNC4', 'PKD2L1', 'SLC12A7', 'KCNH1', 'KCNH2', 'KCNH3', 'KCNH6', 'KCNK10', 'ABCC8', 'KCND3', 'KCNK12', 'KCNK13', 'KCNK16', 'KCNAB1', 'KCNK17', 'KCNK18', 'SLC9A3', 'SLC9A4', 'SLC9A6', 'SLC9A7', 'KCNQ1', 'KCNQ2', 'KCNMA1', 'KCNA10', 'HCN4', 'SLC24A4', 'KCNE2', 'KCNA1', 'KCNA2', 'ATP1A4', 'KCNA3', 'SLC1A3', 'ATP1A2', 'KCNA5', 'KCNA6', 'KCNA7', 'LRRC55', 'LRRC52', 'KCNMB1', 'KCNMB4', 'KCNN1', 'SLC17A7', 'KCNN3', 'KCNJ2', 'KCNJ4', 'KCNF1', 'KCNJ5', 'LRRC26', 'KCNJ6', 'KCNJ10', 'KCNB1', 'KCNJ12', 'KCNB2', 'KCNJ15', 'KCNS1', 'KCNS2', 'KCNS3', 'KCNK2', 'HCN2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Biological_Process_2023,7,Cardiac Muscle Cell Development (GO:0055013),0.00022487809989594747,0.16551028152341735,40.162110923872085,"['FHOD3', 'PDGFRB', 'PDGFRA', 'CXADR', 'NKX2-6', 'ADPRHL1', 'LRRC27', 'SORBS2', 'TTN', 'VEGFA', 'CSRP3', 'MYL2', 'HEY2', 'MYH11', 'ALPK3', 'ALPK2', 'NKX2-5', 'PDLIM5', 'ASB2', 'MYH6']"
MACS2,H3K27me3,GO_Biological_Process_2023,8,Sodium Ion Transmembrane Transport (GO:0035725),0.0004985354685833951,0.30083250202619705,16.214966828251022,"['PKD2L1', 'ATP12A', 'SLC6A1', 'SLC4A4', 'SLC6A2', 'SLC6A3', 'SLC6A4', 'SLC8A2', 'SCN5A', 'SLC6A19', 'SLC6A18', 'SLC6A17', 'SLC6A16', 'SLC6A13', 'SLC6A12', 'SLC6A11', 'ATP1B1', 'SCNN1G', 'SLC9A3', 'SCN10A', 'SLC9A4', 'SCNN1D', 'SLC9A6', 'SLC9A7', 'SCNN1B', 'SCNN1A', 'SCN4A', 'SCN4B', 'HCN4', 'SLC24A4', 'ATP1A4', 'ATP1A3', 'ATP1A2', 'SLC5A1', 'SLC6A20', 'ASIC2', 'SCN3B', 'ASIC1', 'TRPM4', 'SLC12A3', 'TPCN2', 'ATP4B', 'ATP4A', 'SLC4A8', 'SLC6A7', 'FXYD2', 'HCN2', 'HCN1', 'SCN2B']"
MACS2,H3K27me3,GO_Biological_Process_2023,9,Metal Ion Transport (GO:0030001),0.000525522616117192,0.30083250202619705,12.646156204013145,"['KCNG1', 'KCNK5', 'RYR1', 'KCNG2', 'SLC23A2', 'RYR2', 'KCNC1', 'KCNK9', 'KCNC4', 'CLU', 'SLC4A4', 'RYR3', 'NIPAL4', 'PANX1', 'SLN', 'SCN11A', 'NIPAL2', 'SCN5A', 'CCR5', 'KCNH1', 'CHRNB2', 'KCNH3', 'TRPC3', 'MMGT1', 'KCND3', 'KCNK16', 'KCNAB1', 'KCNK17', 'KCNK18', 'SCNN1G', 'SCNN1D', 'SCN8A', 'SCNN1B', 'KCNMA1', 'KCNA10', 'SCN4A', 'SCN4B', 'RAMP3', 'CHRNA4', 'CHRNA7', 'SLC41A2', 'KCNA1', 'CAMK2A', 'KCNA2', 'PSEN2', 'ATP1A4', 'KCNA3', 'CACNA1D', 'ATP1A2', 'KCNA5', 'SLC5A1', 'KCNA6', 'LRP2', 'SLC5A5', 'CACNG6', 'CACNG7', 'CACNG8', 'KCNMB1', 'CDH23', 'CCL3', 'KCNMB4', 'KCNN1', 'FYN', 'SLC17A7', 'CACNA1S', 'SCN3B', 'CACNG3', 'KCNJ2', 'ASIC1', 'SLC17A4', 'KCNJ4', 'KCNF1', 'KCNJ5', 'SLC12A3', 'KCNJ6', 'NDFIP1', 'KCNJ10', 'KCNJ12', 'CAV1', 'KCNB2', 'KCNJ15', 'SLC4A11', 'ATP2B2', 'TRPV6', 'KCNS1', 'KCNS2', 'TRPV4', 'KCNS3', 'TRPV5', 'RAMP1', 'KCNK3', 'KCNK4']"
MACS2,H3K27me3,GO_Biological_Process_2023,10,Inorganic Cation Transmembrane Transport (GO:0098662),0.0006418556825413636,0.33068404764531056,10.886564474113605,"['KCNG1', 'KCNG2', 'SLC46A1', 'KCNG4', 'PKD2L1', 'ATP12A', 'SLC4A4', 'CLU', 'SLC8A2', 'SLC12A7', 'KCNH1', 'KCNH2', 'KCNH3', 'SLC6A19', 'SLC6A18', 'KCNK10', 'SLC6A17', 'KCNH6', 'SCARA5', 'SLC30A3', 'SLC6A16', 'KCNK12', 'KCNK13', 'SLC30A4', 'SLC6A13', 'SLC6A12', 'KCNK16', 'SLC6A11', 'CACNA2D4', 'KCNK17', 'KCNK18', 'ATP1B1', 'SCNN1G', 'SLC9A3', 'SCN10A', 'SLC9A4', 'SCNN1D', 'SLC9A6', 'SLC9A7', 'KCNQ1', 'SCNN1B', 'KCNQ2', 'SCNN1A', 'RHCG', 'KCNE2', 'HVCN1', 'SLC41A2', 'CACNA1A', 'SLC1A3', 'CACNA1D', 'CACNA1C', 'SLC6A20', 'LRRC55', 'CACNA1H', 'LRRC52', 'CACNA1G', 'TRPM1', 'TRPM2', 'KCNN1', 'ATP6V1H', 'ATP6V0A4', 'KCNN3', 'TRPM8', 'CACNA1S', 'SCN3B', 'TRPM5', 'ASIC2', 'TRPM3', 'TRPM4', 'ASIC1', 'KCNF1', 'SLC4A11', 'TRPV3', 'TRPV1', 'ATP4A', 'SLC6A7', 'TRPV6', 'FXYD2', 'TRPV4', 'TRPV5', 'NOX5', 'SCN2B', 'KCNK5', 'KCNC1', 'KCNK9', 'KCNC3', 'LRRC38', 'KCNC4', 'SLC6A1', 'SLC6A2', 'RYR3', 'SLC6A3', 'SLC6A4', 'SCN5A', 'SLC36A1', 'SLC36A2', 'TRPC6', 'TRPC3', 'ABCC8', 'ATP6AP2', 'SLC39A11', 'HTR3C', 'HTR3A', 'HTR3B', 'KCNA10', 'SCN4A', 'SCN4B', 'ATP6V1B1', 'HCN4', 'SLC24A4', 'KCNA1', 'KCNA2', 'KCNA3', 'UCP1', 'ATP1A4', 'ATP1A3', 'KCNA5', 'ATP1A2', 'KCNA6', 'ATP2C2', 'KCNA7', 'CACNG1', 'RHBG', 'KCNJ2', 'LRRC26', 'SLC12A3', 'MCOLN3', 'KCNB1', 'KCNB2', 'ATP2B4', 'OTOP1', 'OTOP2', 'OTOP3', 'MCOLN2', 'TPCN2', 'SLC4A8', 'KCNS1', 'KCNS2', 'KCNS3', 'KCNK2', 'HCN2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Biological_Process_2023,11,Ear Morphogenesis (GO:0042471),0.0007974034910248362,0.3351362758729184,30.691534671294768,"['TBX1', 'TFAP2A', 'CHD7', 'NOG', 'USH1C', 'OTOP1', 'SOBP', 'PAX2', 'NIPBL', 'TMIE', 'TIFAB', 'PAX8', 'GSC', 'MYO6', 'HOXA1', 'EPHB2', 'NEUROG1', 'FGFR2']"
MACS2,H3K27me3,GO_Biological_Process_2023,12,Icosanoid Transport (GO:0071715),0.0008184248890863827,0.3351362758729184,61.13527474636323,"['ABCC3', 'SLC22A6', 'ABCC2', 'SLCO3A1', 'SLC22A2', 'ABCC6', 'SLC22A1', 'SLCO2A1', 'SLC22A8', 'ABCC11', 'SLC22A7', 'SLC22A11']"
MACS2,H3K27me3,GO_Biological_Process_2023,13,Lung Development (GO:0030324),0.0008456466588408266,0.3351362758729184,23.342724748731698,"['CEBPA', 'ERRFI1', 'FOXF1', 'ITGA3', 'DNAAF1', 'WNT7B', 'TCF21', 'FOXJ1', 'PROX1', 'GLI2', 'VEGFA', 'SHH', 'WNT11', 'FGF9', 'ZIC3', 'PDPN', 'RCAN3', 'NKX2-1', 'PHF14', 'CHI3L1', 'FGFR2', 'STRA6', 'CCDC40']"
MACS2,H3K27me3,GO_Biological_Process_2023,14,Sensory Perception Of Sound (GO:0007605),0.0010171089988462532,0.3548873603908112,13.44844535630483,"['CLIC5', 'RIPOR2', 'WDR1', 'NIPBL', 'HOXA1', 'CHRNB2', 'TMC1', 'SPNS2', 'MYO7B', 'PAX3', 'MYO7A', 'OTOS', 'TMC2', 'COL2A1', 'KCNQ1', 'COL4A3', 'KIT', 'MYO3A', 'ATP6V1B1', 'CLRN1', 'SPTBN4', 'CEMIP', 'COL11A2', 'CABP2', 'USH1C', 'CACNA1D', 'LRP2', 'LOXHD1', 'ESPNL', 'CDH23', 'ATP6V0A4', 'EPS8L2', 'TBL1X', 'CRYM', 'TBX1', 'TFAP2A', 'HOMER2', 'WFS1', 'WHRN', 'LHFPL5', 'DCDC2', 'LHFPL4', 'ATP2B2', 'LHFPL3', 'TSPEAR', 'SOD1', 'COL1A1', 'TMIE', 'MYO1A', 'SNAI2', 'ZNF354A', 'GSDME', 'SLC26A5']"
MACS2,H3K27me3,GO_Biological_Process_2023,15,Digestive Tract Development (GO:0048565),0.001119131087179483,0.3548873603908112,19.49632254484525,"['PERCC1', 'PKDCC', 'GATA6', 'GATA5', 'GATA4', 'GLI3', 'GLI2', 'NIPBL', 'CLMP', 'ZIC3', 'NPY', 'EPHB3', 'STRA6', 'TGFB2', 'NKX2-6', 'CDX2', 'FOXF1', 'DNAAF1', 'COBL', 'PYY', 'SMO', 'KIT', 'RARB', 'MEGF8', 'FGFR2', 'CCDC40']"
MACS2,H3K27me3,GO_Biological_Process_2023,16,Ephrin Receptor Signaling Pathway (GO:0048013),0.0012677574222360072,0.3548873603908112,17.86396757282453,"['EPHB6', 'EPHA10', 'SRC', 'ARHGEF28', 'KALRN', 'EFNB2', 'EFNB1', 'PAK1', 'EFNB3', 'CHN1', 'FYN', 'EPHB2', 'EPHB1', 'ANKS1B', 'EPHB3', 'LYN', 'EPHA8', 'MMP2', 'PTPN11', 'MMP9', 'PTK2', 'TIAM1', 'EFNA3', 'EFNA2', 'ARHGEF7', 'EPHA1', 'NGEF', 'EPHA2']"
MACS2,H3K27me3,GO_Biological_Process_2023,17,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),0.0012754563925458046,0.3548873603908112,41.398804809817406,"['HCN4', 'ATP1A2', 'CACNA1D', 'CACNA1C', 'CACNA1G', 'CACNB2', 'SCN5A', 'SCN3B', 'SCN4B', 'HCN2', 'KCNJ2', 'SCN2B', 'TRPM4']"
MACS2,H3K27me3,GO_Biological_Process_2023,18,Regulation Of Protein Kinase C Signaling (GO:0090036),0.0012754563925458046,0.3548873603908112,41.398804809817406,"['DGKG', 'CD40', 'FLT4', 'ULK4', 'WNT5A', 'SEZ6', 'ADRA1D', 'SEZ6L', 'SEZ6L2', 'VEGFA', 'WNT11', 'MYADM', 'GPD1L']"
MACS2,H3K27me3,GO_Biological_Process_2023,19,Neuron Differentiation (GO:0030182),0.0014453764968406497,0.3548873603908112,10.432448693747745,"['ALK', 'BTG4', 'TENM2', 'ATP8A2', 'TENM3', 'WNT2B', 'TENM4', 'MYT1L', 'OTP', 'HS6ST1', 'GLI2', 'RNF112', 'SHH', 'FGF8', 'PITX2', 'SOX4', 'EMX1', 'EMX2', 'WNT5A', 'EN2', 'WNT9B', 'EN1', 'PAX6', 'BHLHA15', 'MYO7A', 'WNT9A', 'WNT16', 'POU3F2', 'RUNX3', 'RUNX2', 'TGFBR1', 'LMX1A', 'LMX1B', 'MET', 'BRSK2', 'CDNF', 'WNT8A', 'BHLHE23', 'ASCL2', 'VXN', 'NEUROD1', 'ATOH7', 'WNT6', 'WNT11', 'NOTO', 'OTX2', 'WNT1', 'WNT2', 'WNT4', 'IRX1', 'WNT10B', 'IRX2', 'FZD3', 'TGFB2', 'WNT10A', 'FZD2', 'DTNB', 'GSX1', 'IRX5', 'WNT3A', 'IRX6', 'FZD7', 'IRX3', 'WNT7B', 'IRX4', 'PBX3', 'FZD8', 'WNT7A', 'FOXN4', 'ATP2B2', 'VAX1', 'VAX2', 'PHOX2B', 'PHOX2A', 'VEGFA', 'LHX3', 'LHX2', 'LHX1', 'NOVA2', 'LHX6', 'CTNNB1', 'LHX5', 'INSM2', 'LHX4', 'ERCC6', 'INSM1', 'PTF1A', 'LHX9', 'VSX1', 'ITM2C', 'LHX8']"
MACS2,H3K27me3,GO_Biological_Process_2023,20,Respiratory System Development (GO:0060541),0.0014572049003095536,0.3548873603908112,20.608065204199093,"['CEBPA', 'FOXF1', 'ITGA3', 'DNAAF1', 'WNT7B', 'CHD7', 'TCF21', 'PROX1', 'PHOX2B', 'GLI2', 'DISP1', 'VEGFA', 'SHH', 'FGF9', 'ZIC3', 'WT1', 'PDPN', 'NKX2-1', 'CHI3L1', 'FGFR2', 'STRA6', 'CCDC40']"
MACS2,H3K27me3,GO_Molecular_Function_2023,1,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),1.1991430415646095e-05,0.012770873392663092,31.31772727633707,"['RYR1', 'KCNG2', 'KCNC1', 'KCNC3', 'LRRC38', 'KCNC4', 'NCS1', 'KCNH2', 'TMC1', 'KCNH3', 'KCND3', 'CACNA2D3', 'CACNA2D2', 'CACNA2D4', 'TMC2', 'CACNB2', 'CACNB4', 'KCNQ1', 'KCNMA1', 'KCNQ2', 'KCNA10', 'HCN4', 'HVCN1', 'KCNA1', 'KCNA2', 'CACNA1B', 'CACNA1A', 'CACNA1D', 'CACNA1C', 'KCNA6', 'CACNA1E', 'LRRC55', 'LRRC52', 'CACNG6', 'CACNA1I', 'CACNG7', 'CACNG8', 'CACNA1S', 'CACNG2', 'CACNG3', 'CACNG4', 'CACNG5', 'KCNF1', 'LRRC26', 'TRPV1', 'TPCN2', 'KCNS2', 'KCNS3', 'HCN2', 'HCN1']"
MACS2,H3K27me3,GO_Molecular_Function_2023,2,Voltage-Gated Calcium Channel Activity (GO:0005245),0.00016881587130966431,0.07189235245750648,26.59977769669462,"['RYR1', 'CACNA1B', 'CACNA1A', 'CACNA1D', 'CACNA1C', 'CACNA1E', 'CACNA1H', 'CACNA1G', 'CACNG6', 'CACNA1I', 'CACNG7', 'CACNG8', 'SCN11A', 'NCS1', 'CACNA1S', 'SCN5A', 'CACNG2', 'CACNG3', 'CACNG4', 'CACNG5', 'TMC1', 'CACNA2D3', 'CACNA2D2', 'CACNA2D4', 'TRPV1', 'TPCN2', 'TMC2', 'CACNB2', 'SCN10A', 'CACNB4', 'SCN8A', 'SCN4A']"
MACS2,H3K27me3,GO_Molecular_Function_2023,3,Voltage-Gated Potassium Channel Activity (GO:0005249),0.00021787745462493666,0.07189235245750648,19.14337016113214,"['KCNG1', 'KCNG2', 'KCNG4', 'KCNC1', 'KCNC3', 'LRRC38', 'KCNC4', 'KCNT1', 'KCNH1', 'KCNH2', 'KCNH3', 'KCNH6', 'KCND3', 'KCNK18', 'KCNQ1', 'KCNMA1', 'KCNQ2', 'KCNA10', 'HCN4', 'KCNE2', 'KCNA1', 'KCNA2', 'KCNA3', 'KCNA5', 'KCNA6', 'KCNA7', 'LRRC55', 'LRRC52', 'KCNN1', 'KCNN3', 'KCNJ1', 'KCNJ2', 'KCNJ4', 'KCNF1', 'KCNJ5', 'LRRC26', 'KCNJ6', 'KCNJ10', 'KCNB1', 'KCNJ12', 'KCNJ9', 'KCNB2', 'KCNJ15', 'KCNJ18', 'KCNS1', 'KCNS2', 'KCNS3', 'KCNK2', 'HCN2']"
MACS2,H3K27me3,GO_Molecular_Function_2023,4,Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),0.000321535732489294,0.07189235245750648,18.320418619585826,"['CHRNA1', 'CHRNA3', 'CHRNA2', 'KCNE2', 'CHRNA4', 'GRIK5', 'CHRNA7', 'GRIK3', 'CHRNA9', 'GRIK4', 'GRIK1', 'CLU', 'CHRND', 'KCNN1', 'KCNN3', 'TRPM8', 'ASIC2', 'TRPM5', 'KCNJ1', 'KCNJ2', 'TRPM4', 'CHRNB2', 'KCNH2', 'KCNJ4', 'KCNJ5', 'CHRNB4', 'KCNJ6', 'CHRNB3', 'KCNJ10', 'KCNH6', 'KCNJ12', 'KCNJ9', 'HTR3C', 'SHROOM2', 'KCNJ15', 'HTR3A', 'HTR3B', 'KCNJ18', 'TPCN2', 'SCNN1G', 'P2RX6', 'SCNN1D', 'SCNN1B', 'SCNN1A', 'KCNA10', 'CHRFAM7A']"
MACS2,H3K27me3,GO_Molecular_Function_2023,5,Calcium Channel Activity (GO:0005262),0.0003375227814906408,0.07189235245750648,16.75978418178375,"['RYR1', 'RYR2', 'PKD2L1', 'CLU', 'PANX1', 'SEC61A1', 'NCS1', 'ANXA6', 'TMC1', 'TRPC6', 'TRPC3', 'CACNA2D3', 'CACNA2D2', 'CACNA2D4', 'TMC2', 'CACNB2', 'CACNB4', 'SLC24A4', 'CUL5', 'CHRNA7', 'CACNA1B', 'CACNA1A', 'PKD1L1', 'CACNA1D', 'PKD1L2', 'CACNA1C', 'PKD1L3', 'CACNA1E', 'CACNG6', 'TRPM1', 'CACNA1I', 'CACNG7', 'TRPM2', 'CACNG8', 'CACNA1S', 'TRPM8', 'CACNG2', 'TRPM5', 'CACNG3', 'CACNG4', 'TRPM3', 'CACNG5', 'TRPM4', 'MCOLN3', 'TRPV3', 'TRPV1', 'MCOLN2', 'TPCN2', 'GRIN1', 'TRPV6', 'TRPV4', 'TRPV5', 'CACHD1', 'ANXA2P2']"
MACS2,H3K27me3,GO_Molecular_Function_2023,6,Potassium Channel Activity (GO:0005267),0.0007380020126904847,0.13099535725256103,15.209302464826962,"['KCNG1', 'KCNK5', 'HCN4', 'CCT8L2', 'KCNG2', 'KCNC1', 'KCNK9', 'GRIK5', 'KCNC3', 'LRRC38', 'KCNA1', 'KCNC4', 'KCNA2', 'GRIK3', 'GRIK4', 'GRIK1', 'PKD2L1', 'KCNA6', 'LRRC55', 'LRRC52', 'KCNT1', 'KCNMB1', 'KCNMB4', 'KCNN1', 'TMEM38A', 'KCNH2', 'KCNH3', 'KCNF1', 'LRRC26', 'KCNK10', 'KCND3', 'KCNK12', 'KCNK13', 'KCNK16', 'KCNK17', 'KCNK18', 'KCNS2', 'KCNQ1', 'KCNS3', 'KCNMA1', 'KCNQ2', 'KCNA10', 'KCNK2', 'HCN2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Molecular_Function_2023,7,Prostaglandin Transmembrane Transporter Activity (GO:0015132),0.000950377046985249,0.14459307929132717,99.73361634653573,"['SLC22A6', 'SLCO3A1', 'SLCO4A1', 'SLC22A2', 'SLCO2B1', 'SLC22A1', 'SLCO2A1', 'SLC22A8', 'SLC22A7', 'SLC22A11']"
MACS2,H3K27me3,GO_Molecular_Function_2023,8,Delayed Rectifier Potassium Channel Activity (GO:0005251),0.0011410701679878286,0.15034962403629268,24.293329002653536,"['KCNG1', 'KCNH2', 'KCNG2', 'KCNE2', 'KCNG4', 'KCNC1', 'KCNB1', 'KCNC3', 'KCNB2', 'KCNA2', 'KCNC4', 'KCNA3', 'KCNA5', 'KCNA6', 'KCNA7', 'KCNS1', 'KCNQ1', 'KCNS3', 'KCNA10', 'KCNH1']"
MACS2,H3K27me3,GO_Molecular_Function_2023,9,Monoatomic Cation Channel Activity (GO:0005261),0.0012705602031236002,0.15034962403629268,12.28459234995347,"['KCNG1', 'KCNK5', 'RYR1', 'RYR2', 'KCNK9', 'KCNC4', 'PKD2L1', 'CLU', 'PANX1', 'SEC61A1', 'PIEZO2', 'ANXA6', 'TMEM38A', 'TRPC6', 'KCNK10', 'ANXA2', 'TRPC3', 'KCNK16', 'KCNK17', 'CACNB2', 'SCNN1G', 'ANO1', 'SLC24A4', 'CUL5', 'TMEM63C', 'CHRNA7', 'HVCN1', 'KCNA1', 'KCNA2', 'PKD1L1', 'CACNA1D', 'PKD1L2', 'PKD1L3', 'CACNA1E', 'TRPM1', 'TRPM2', 'TRPM8', 'TRPM5', 'TRPM3', 'TRPM4', 'KCNF1', 'MCOLN3', 'SLC4A11', 'TRPV3', 'TRPV1', 'OTOP1', 'OTOP2', 'MCOLN2', 'OTOP3', 'TPCN2', 'GRIN1', 'TRPV6', 'TRPV4', 'TRPV5', 'NOX5', 'ANXA2P2', 'KCNK3', 'HCN1', 'KCNK4']"
MACS2,H3K27me3,GO_Molecular_Function_2023,10,Sodium:Chloride Symporter Activity (GO:0015378),0.0017220854056231132,0.18340209569886154,50.16955740729067,"['SLC12A3', 'SLC6A18', 'SLC6A13', 'SLC6A12', 'SLC6A11', 'SLC6A1', 'SLC6A2', 'SLC18A1', 'SLC6A3', 'SLC18A2', 'SLC6A4']"
MACS2,H3K27me3,GO_Molecular_Function_2023,11,Carbohydrate:Proton Symporter Activity (GO:0005351),0.004832402774536745,0.46786445044378483,376734.8700846331,"['SLC2A9', 'SLC45A4', 'SLC45A2', 'SLC45A3', 'SLC2A10', 'SLC45A1']"
MACS2,H3K27me3,GO_Molecular_Function_2023,12,Monoamine Transmembrane Transporter Activity (GO:0008504),0.007354041414298468,0.5729651129552246,31.67686954233573,"['SLC22A3', 'SLC22A2', 'SLC22A1', 'SLC29A4', 'SLC6A2', 'SLC18A2', 'SLC6A3', 'SLC18A3', 'SLC6A4']"
MACS2,H3K27me3,GO_Molecular_Function_2023,13,Amino Acid:Sodium Symporter Activity (GO:0005283),0.007574878367015794,0.5729651129552246,18.196183167700013,"['SLC6A18', 'SLC1A2', 'SLC6A13', 'SLC1A3', 'SLC6A12', 'SLC6A11', 'SLC1A6', 'SLC6A1', 'SLC6A20', 'SLC1A7', 'SLC6A7', 'SLC38A3', 'SLC38A4']"
